clip_id,video_path,label,manipulation_type,method,source,target1,target2,race,gender,leading_silence_sec
A__id00100__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00100\00028.mp4,0,RealVideo-RealAudio,real,id00100,-,-,Caucasian (American),women,0.0
A__id00145__00043,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00145\00043.mp4,0,RealVideo-RealAudio,real,id00145,-,-,Caucasian (American),women,0.0
A__id00180__00206,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00180\00206.mp4,0,RealVideo-RealAudio,real,id00180,-,-,Caucasian (American),women,0.032
A__id00190__00072,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00190\00072.mp4,0,RealVideo-RealAudio,real,id00190,-,-,Caucasian (American),women,0.0
A__id00231__00037,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00231\00037.mp4,0,RealVideo-RealAudio,real,id00231,-,-,Caucasian (American),women,0.0
A__id00261__00048,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00261\00048.mp4,0,RealVideo-RealAudio,real,id00261,-,-,Caucasian (American),women,0.0
A__id00272__00195,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00272\00195.mp4,0,RealVideo-RealAudio,real,id00272,-,-,Caucasian (American),women,0.0
A__id00291__00052,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00291\00052.mp4,0,RealVideo-RealAudio,real,id00291,-,-,Caucasian (American),women,0.0
A__id00381__00030,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00381\00030.mp4,0,RealVideo-RealAudio,real,id00381,-,-,Caucasian (American),women,0.064
A__id00383__00171,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00383\00171.mp4,0,RealVideo-RealAudio,real,id00383,-,-,Caucasian (American),women,0.0
A__id00385__00439,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00385\00439.mp4,0,RealVideo-RealAudio,real,id00385,-,-,Caucasian (American),women,0.0
A__id00398__00016,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00398\00016.mp4,0,RealVideo-RealAudio,real,id00398,-,-,Caucasian (American),women,0.0
A__id00418__00052,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00418\00052.mp4,0,RealVideo-RealAudio,real,id00418,-,-,Caucasian (American),women,0.0
A__id00428__00017,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00428\00017.mp4,0,RealVideo-RealAudio,real,id00428,-,-,Caucasian (American),women,0.0
A__id00431__00039,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00431\00039.mp4,0,RealVideo-RealAudio,real,id00431,-,-,Caucasian (American),women,0.0
A__id00458__00072,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00458\00072.mp4,0,RealVideo-RealAudio,real,id00458,-,-,Caucasian (American),women,0.0
A__id00462__00143,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00462\00143.mp4,0,RealVideo-RealAudio,real,id00462,-,-,Caucasian (American),women,0.0
A__id00555__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00555\00005.mp4,0,RealVideo-RealAudio,real,id00555,-,-,Caucasian (American),women,0.0
A__id00575__00092,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00575\00092.mp4,0,RealVideo-RealAudio,real,id00575,-,-,Caucasian (American),women,0.0
A__id00616__00305,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00616\00305.mp4,0,RealVideo-RealAudio,real,id00616,-,-,Caucasian (American),women,0.0
A__id00618__00195,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00618\00195.mp4,0,RealVideo-RealAudio,real,id00618,-,-,Caucasian (American),women,0.0
A__id00680__00110,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00680\00110.mp4,0,RealVideo-RealAudio,real,id00680,-,-,Caucasian (American),women,0.256
A__id00752__00340,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00752\00340.mp4,0,RealVideo-RealAudio,real,id00752,-,-,Caucasian (American),women,0.0
A__id00835__00195,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00835\00195.mp4,0,RealVideo-RealAudio,real,id00835,-,-,Caucasian (American),women,0.0
A__id00841__00078,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00841\00078.mp4,0,RealVideo-RealAudio,real,id00841,-,-,Caucasian (American),women,0.096
A__id00842__00043,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00842\00043.mp4,0,RealVideo-RealAudio,real,id00842,-,-,Caucasian (American),women,0.0
A__id00848__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00848\00028.mp4,0,RealVideo-RealAudio,real,id00848,-,-,Caucasian (American),women,0.0
A__id01004__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01004\00028.mp4,0,RealVideo-RealAudio,real,id01004,-,-,Caucasian (American),women,0.0
A__id01005__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01005\00028.mp4,0,RealVideo-RealAudio,real,id01005,-,-,Caucasian (American),women,0.0
A__id01075__00160,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01075\00160.mp4,0,RealVideo-RealAudio,real,id01075,-,-,Caucasian (American),women,0.0
A__id01091__00236,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01091\00236.mp4,0,RealVideo-RealAudio,real,id01091,-,-,Caucasian (American),women,0.0
A__id01216__00025,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01216\00025.mp4,0,RealVideo-RealAudio,real,id01216,-,-,Caucasian (American),women,0.064
A__id01217__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01217\00005.mp4,0,RealVideo-RealAudio,real,id01217,-,-,Caucasian (American),women,0.0
A__id01223__00255,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01223\00255.mp4,0,RealVideo-RealAudio,real,id01223,-,-,Caucasian (American),women,0.0
A__id01225__00300,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01225\00300.mp4,0,RealVideo-RealAudio,real,id01225,-,-,Caucasian (American),women,0.064
A__id01227__00052,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01227\00052.mp4,0,RealVideo-RealAudio,real,id01227,-,-,Caucasian (American),women,0.0
A__id01231__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01231\00015.mp4,0,RealVideo-RealAudio,real,id01231,-,-,Caucasian (American),women,0.0
A__id01238__00037,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01238\00037.mp4,0,RealVideo-RealAudio,real,id01238,-,-,Caucasian (American),women,0.224
A__id01245__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01245\00028.mp4,0,RealVideo-RealAudio,real,id01245,-,-,Caucasian (American),women,0.0
A__id01248__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id01248\00005.mp4,0,RealVideo-RealAudio,real,id01248,-,-,Caucasian (American),women,0.0
A__id02464__00002,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id02464\00002.mp4,0,RealVideo-RealAudio,real,id02464,-,-,Caucasian (American),women,0.0
A__id02466__00136,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id02466\00136.mp4,0,RealVideo-RealAudio,real,id02466,-,-,Caucasian (American),women,0.0
A__id03556__00043,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03556\00043.mp4,0,RealVideo-RealAudio,real,id03556,-,-,Caucasian (American),women,0.0
A__id03605__00048,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03605\00048.mp4,0,RealVideo-RealAudio,real,id03605,-,-,Caucasian (American),women,0.0
A__id03696__00160,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03696\00160.mp4,0,RealVideo-RealAudio,real,id03696,-,-,Caucasian (American),women,0.0
A__id03707__00055,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03707\00055.mp4,0,RealVideo-RealAudio,real,id03707,-,-,Caucasian (American),women,0.0
A__id03781__00113,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03781\00113.mp4,0,RealVideo-RealAudio,real,id03781,-,-,Caucasian (American),women,0.0
A__id00056__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00056\00028.mp4,0,RealVideo-RealAudio,real,id00056,-,-,Asian (East),men,0.0
A__id00126__00173,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00126\00173.mp4,0,RealVideo-RealAudio,real,id00126,-,-,Asian (East),men,0.0
A__id00560__00041,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00560\00041.mp4,0,RealVideo-RealAudio,real,id00560,-,-,Asian (East),men,0.0
A__id00597__00019,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00597\00019.mp4,0,RealVideo-RealAudio,real,id00597,-,-,Asian (East),men,0.0
A__id00740__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00740\00015.mp4,0,RealVideo-RealAudio,real,id00740,-,-,Asian (East),men,0.0
A__id00863__00069,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id00863\00069.mp4,0,RealVideo-RealAudio,real,id00863,-,-,Asian (East),men,0.0
A__id01204__00092,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id01204\00092.mp4,0,RealVideo-RealAudio,real,id01204,-,-,Asian (East),men,0.224
A__id01212__00183,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id01212\00183.mp4,0,RealVideo-RealAudio,real,id01212,-,-,Asian (East),men,0.0
A__id01215__00001,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id01215\00001.mp4,0,RealVideo-RealAudio,real,id01215,-,-,Asian (East),men,0.0
A__id01589__00017,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id01589\00017.mp4,0,RealVideo-RealAudio,real,id01589,-,-,Asian (East),men,0.0
A__id01683__00052,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id01683\00052.mp4,0,RealVideo-RealAudio,real,id01683,-,-,Asian (East),men,0.0
A__id02332__00055,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02332\00055.mp4,0,RealVideo-RealAudio,real,id02332,-,-,Asian (East),men,0.0
A__id02365__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02365\00028.mp4,0,RealVideo-RealAudio,real,id02365,-,-,Asian (East),men,0.0
A__id02493__00073,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02493\00073.mp4,0,RealVideo-RealAudio,real,id02493,-,-,Asian (East),men,0.0
A__id02553__00043,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02553\00043.mp4,0,RealVideo-RealAudio,real,id02553,-,-,Asian (East),men,0.0
A__id02561__02561,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id02561\02561.mp4,0,RealVideo-RealAudio,real,id02561,-,-,Asian (East),men,0.0
A__id03028__00466,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id03028\00466.mp4,0,RealVideo-RealAudio,real,id03028,-,-,Asian (East),men,0.0
A__id03168__03168,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id03168\03168.mp4,0,RealVideo-RealAudio,real,id03168,-,-,Asian (East),men,0.0
A__id03889__00052,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id03889\00052.mp4,0,RealVideo-RealAudio,real,id03889,-,-,Asian (East),men,0.0
A__id03965__00051,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id03965\00051.mp4,0,RealVideo-RealAudio,real,id03965,-,-,Asian (East),men,0.0
A__id04111__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04111\00015.mp4,0,RealVideo-RealAudio,real,id04111,-,-,Asian (East),men,0.224
A__id04222__00078,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04222\00078.mp4,0,RealVideo-RealAudio,real,id04222,-,-,Asian (East),men,0.0
A__id04687__00066,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04687\00066.mp4,0,RealVideo-RealAudio,real,id04687,-,-,Asian (East),men,0.0
A__id04691__1,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04691\1.mp4,0,RealVideo-RealAudio,real,id04691,-,-,Asian (East),men,0.064
A__id04726__00245,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04726\00245.mp4,0,RealVideo-RealAudio,real,id04726,-,-,Asian (East),men,0.0
A__id04774__00032,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04774\00032.mp4,0,RealVideo-RealAudio,real,id04774,-,-,Asian (East),men,0.0
A__id04789__002121,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04789\002121.mp4,0,RealVideo-RealAudio,real,id04789,-,-,Asian (East),men,0.0
A__id04884__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id04884\00028.mp4,0,RealVideo-RealAudio,real,id04884,-,-,Asian (East),men,0.0
A__id05268__00010,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05268\00010.mp4,0,RealVideo-RealAudio,real,id05268,-,-,Asian (East),men,0.0
A__id05332__00065,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05332\00065.mp4,0,RealVideo-RealAudio,real,id05332,-,-,Asian (East),men,0.0
A__id05383__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05383\00015.mp4,0,RealVideo-RealAudio,real,id05383,-,-,Asian (East),men,0.0
A__id05479__05479,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05479\05479.mp4,0,RealVideo-RealAudio,real,id05479,-,-,Asian (East),men,0.0
A__id05743__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id05743\00015.mp4,0,RealVideo-RealAudio,real,id05743,-,-,Asian (East),men,0.0
A__id06152__06152,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06152\06152.mp4,0,RealVideo-RealAudio,real,id06152,-,-,Asian (East),men,0.0
A__id06269__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06269\00005.mp4,0,RealVideo-RealAudio,real,id06269,-,-,Asian (East),men,0.0
A__id06467__00010,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06467\00010.mp4,0,RealVideo-RealAudio,real,id06467,-,-,Asian (East),men,0.064
A__id06470__00052,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06470\00052.mp4,0,RealVideo-RealAudio,real,id06470,-,-,Asian (East),men,0.0
A__id06535__00183,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06535\00183.mp4,0,RealVideo-RealAudio,real,id06535,-,-,Asian (East),men,0.0
A__id06591__00021,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06591\00021.mp4,0,RealVideo-RealAudio,real,id06591,-,-,Asian (East),men,0.0
A__id06594__00002,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06594\00002.mp4,0,RealVideo-RealAudio,real,id06594,-,-,Asian (East),men,0.0
A__id06776__00021,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06776\00021.mp4,0,RealVideo-RealAudio,real,id06776,-,-,Asian (East),men,0.0
A__id06807__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06807\00015.mp4,0,RealVideo-RealAudio,real,id06807,-,-,Asian (East),men,0.0
A__id06878__00001,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id06878\00001.mp4,0,RealVideo-RealAudio,real,id06878,-,-,Asian (East),men,0.0
A__id07102__00052,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id07102\00052.mp4,0,RealVideo-RealAudio,real,id07102,-,-,Asian (East),men,0.0
A__id07338__00003,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id07338\00003.mp4,0,RealVideo-RealAudio,real,id07338,-,-,Asian (East),men,0.0
A__id08299__00110,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id08299\00110.mp4,0,RealVideo-RealAudio,real,id08299,-,-,Asian (East),men,0.0
A__id08613__00074,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id08613\00074.mp4,0,RealVideo-RealAudio,real,id08613,-,-,Asian (East),men,0.0
A__id08652__00006,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id08652\00006.mp4,0,RealVideo-RealAudio,real,id08652,-,-,Asian (East),men,0.0
A__id09053__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id09053\00005.mp4,0,RealVideo-RealAudio,real,id09053,-,-,Asian (East),men,0.0
A__id09143__00056,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\men\id09143\00056.mp4,0,RealVideo-RealAudio,real,id09143,-,-,Asian (East),men,0.0
A__id00137__00025,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id00137\00025.mp4,0,RealVideo-RealAudio,real,id00137,-,-,Asian (East),women,0.0
A__id00363__00014,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id00363\00014.mp4,0,RealVideo-RealAudio,real,id00363,-,-,Asian (East),women,0.0
A__id00430__00209,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id00430\00209.mp4,0,RealVideo-RealAudio,real,id00430,-,-,Asian (East),women,0.0
A__id00566__00032,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id00566\00032.mp4,0,RealVideo-RealAudio,real,id00566,-,-,Asian (East),women,0.0
A__id00579__00030,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id00579\00030.mp4,0,RealVideo-RealAudio,real,id00579,-,-,Asian (East),women,0.0
A__id00582__00006,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id00582\00006.mp4,0,RealVideo-RealAudio,real,id00582,-,-,Asian (East),women,0.0
A__id00763__00074,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id00763\00074.mp4,0,RealVideo-RealAudio,real,id00763,-,-,Asian (East),women,0.0
A__id00935__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id00935\00005.mp4,0,RealVideo-RealAudio,real,id00935,-,-,Asian (East),women,0.0
A__id01281__00040,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id01281\00040.mp4,0,RealVideo-RealAudio,real,id01281,-,-,Asian (East),women,0.0
A__id01451__00099,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id01451\00099.mp4,0,RealVideo-RealAudio,real,id01451,-,-,Asian (East),women,0.0
A__id02587__00020,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id02587\00020.mp4,0,RealVideo-RealAudio,real,id02587,-,-,Asian (East),women,0.0
A__id02807__00032,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id02807\00032.mp4,0,RealVideo-RealAudio,real,id02807,-,-,Asian (East),women,0.0
A__id03211__00032,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id03211\00032.mp4,0,RealVideo-RealAudio,real,id03211,-,-,Asian (East),women,0.0
A__id03379__00032,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id03379\00032.mp4,0,RealVideo-RealAudio,real,id03379,-,-,Asian (East),women,0.0
A__id03940__00025,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id03940\00025.mp4,0,RealVideo-RealAudio,real,id03940,-,-,Asian (East),women,0.0
A__id04057__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id04057\00015.mp4,0,RealVideo-RealAudio,real,id04057,-,-,Asian (East),women,0.384
A__id04066__00013,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id04066\00013.mp4,0,RealVideo-RealAudio,real,id04066,-,-,Asian (East),women,0.0
A__id04144__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id04144\00028.mp4,0,RealVideo-RealAudio,real,id04144,-,-,Asian (East),women,0.0
A__id04414__00001,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id04414\00001.mp4,0,RealVideo-RealAudio,real,id04414,-,-,Asian (East),women,0.0
A__id04701__00017,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id04701\00017.mp4,0,RealVideo-RealAudio,real,id04701,-,-,Asian (East),women,0.0
A__id05576__00368,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id05576\00368.mp4,0,RealVideo-RealAudio,real,id05576,-,-,Asian (East),women,0.0
A__id05620__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id05620\00005.mp4,0,RealVideo-RealAudio,real,id05620,-,-,Asian (East),women,0.0
A__id05631__00073,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id05631\00073.mp4,0,RealVideo-RealAudio,real,id05631,-,-,Asian (East),women,0.0
A__id05844__00072,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id05844\00072.mp4,0,RealVideo-RealAudio,real,id05844,-,-,Asian (East),women,0.0
A__id06054__00010,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06054\00010.mp4,0,RealVideo-RealAudio,real,id06054,-,-,Asian (East),women,0.0
A__id06060__00219,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06060\00219.mp4,0,RealVideo-RealAudio,real,id06060,-,-,Asian (East),women,0.0
A__id06061__00002,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06061\00002.mp4,0,RealVideo-RealAudio,real,id06061,-,-,Asian (East),women,0.0
A__id06065__00160,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06065\00160.mp4,0,RealVideo-RealAudio,real,id06065,-,-,Asian (East),women,0.0
A__id06066__00028,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06066\00028.mp4,0,RealVideo-RealAudio,real,id06066,-,-,Asian (East),women,0.0
A__id06158__00015,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06158\00015.mp4,0,RealVideo-RealAudio,real,id06158,-,-,Asian (East),women,0.224
A__id06225__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06225\00005.mp4,0,RealVideo-RealAudio,real,id06225,-,-,Asian (East),women,0.064
A__id06388__00005,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06388\00005.mp4,0,RealVideo-RealAudio,real,id06388,-,-,Asian (East),women,0.0
A__id06427__00138,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06427\00138.mp4,0,RealVideo-RealAudio,real,id06427,-,-,Asian (East),women,0.0
A__id06443__00232,raw\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06443\00232.mp4,0,RealVideo-RealAudio,real,id06443,-,-,Asian (East),women,0.0
